Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,HomeTeam_Wins,HomeTeam_Draws,HomeTeam_Losses,HomeTeam_AvgGoalsScored,HomeTeam_AvgGoalsConceded,HomeTeam_AvgShots,HomeTeam_AvgShotsConceded,HomeTeam_AvgCorners,HomeTeam_AvgCornersConceded,HomeTeam_AvgFouls,HomeTeam_PrevSeasonRank,AwayTeam_Wins,AwayTeam_Draws,AwayTeam_Losses,AwayTeam_AvgGoalsScored,AwayTeam_AvgGoalsConceded,AwayTeam_AvgShots,AwayTeam_AvgShotsConceded,AwayTeam_AvgCorners,AwayTeam_AvgCornersConceded,AwayTeam_AvgFouls,AwayTeam_PrevSeasonRank
16/05/2015,Sunderland,Leicester,0,0,D,0,0,D,M Atkinson,13,11,3,0,8,9,14,15,4,1,0,0,7,15,13,0.86,1.43,10.49,10.49,4.91,5.57,11.57,15,10,7,19,1.14,1.5,11.78,14.47,5.47,6.11,12.08,0
16/05/2015,Tottenham,Hull,2,0,H,0,0,D,A Taylor,10,14,3,2,6,8,10,6,3,1,0,0,17,7,12,1.53,1.47,13.83,13.83,5.92,5.53,11.75,6,8,10,18,0.92,1.36,11.08,13.39,4.25,5.97,12.03,16
16/05/2015,West Ham,Everton,1,2,A,0,0,D,K Friend,13,21,3,5,7,8,12,14,1,4,0,0,12,11,13,1.19,1.19,13.0,13.0,6.42,5.58,11.08,13,11,11,14,1.28,1.33,12.61,13.11,5.08,5.28,10.06,5
17/05/2015,Man United,Arsenal,1,1,D,1,0,H,M Dean,12,5,4,3,5,5,16,8,1,0,0,0,20,8,8,1.69,1.0,13.61,13.61,5.75,4.42,11.72,7,21,7,7,1.89,0.97,15.86,10.69,6.77,4.63,10.2,4
17/05/2015,Swansea,Man City,2,4,A,1,2,A,M Clattenburg,13,22,9,11,11,7,8,8,0,3,0,0,16,8,12,1.22,1.22,11.22,11.22,3.81,5.44,10.47,12,22,7,7,2.14,1.0,17.53,10.06,7.17,3.89,11.78,1
18/05/2015,West Brom,Chelsea,3,0,H,1,0,H,M Jones,9,12,5,3,3,4,12,11,3,2,0,1,10,11,15,0.94,1.31,10.78,10.78,4.58,4.92,11.22,17,25,9,2,1.94,0.78,14.64,10.83,5.86,4.36,9.97,3
20/05/2015,Arsenal,Sunderland,0,0,D,0,0,D,A Taylor,28,7,8,3,5,2,6,8,1,0,0,0,21,8,7,1.86,0.97,15.56,15.56,6.72,4.64,10.14,4,7,16,13,0.83,1.39,10.56,15.89,5.0,5.67,11.64,15
24/05/2015,Arsenal,West Brom,4,1,H,4,0,H,R Madley,24,14,13,5,7,3,6,7,1,0,0,0,21,9,7,1.81,0.95,15.89,15.89,6.68,4.57,10.03,4,11,11,15,1.0,1.27,10.73,14.05,4.54,4.89,11.24,17
24/05/2015,Aston Villa,Burnley,0,1,A,0,1,A,M Jones,16,6,5,3,7,2,9,6,1,2,0,0,10,8,19,0.84,1.51,10.76,10.76,4.43,5.78,10.57,14,6,12,19,0.73,1.43,11.43,15.49,4.54,6.3,10.81,0
24/05/2015,Chelsea,Sunderland,3,1,H,1,1,D,L Mason,24,17,8,9,11,3,12,8,2,1,0,0,25,9,3,1.89,0.84,14.57,14.57,5.81,4.32,10.0,3,7,17,13,0.81,1.35,10.46,16.22,4.92,5.65,11.54,15
24/05/2015,Crystal Palace,Swansea,1,0,H,0,0,D,C Pawson,13,5,7,2,7,3,22,13,3,0,0,0,12,9,16,1.24,1.38,11.49,11.49,5.46,6.03,13.65,11,16,8,13,1.24,1.3,11.27,14.57,4.0,5.49,10.41,12
24/05/2015,Everton,Tottenham,0,1,A,0,1,A,J Moss,9,16,1,3,3,5,12,8,1,2,0,0,12,11,14,1.3,1.32,12.84,12.84,5.16,5.32,10.16,5,18,7,12,1.54,1.43,13.73,12.97,5.92,5.59,11.7,6
24/05/2015,Hull,Man United,0,0,D,0,0,D,L Probert,16,7,6,1,8,1,12,15,2,2,0,1,8,10,19,0.89,1.38,11.16,11.16,4.35,5.97,11.86,16,20,9,8,1.68,1.0,13.57,9.81,5.73,4.43,11.84,7
24/05/2015,Leicester,QPR,5,1,H,2,0,H,M Oliver,22,18,7,2,5,6,7,6,0,0,0,0,10,8,19,1.11,1.46,11.76,11.76,5.57,6.16,12.16,0,8,6,23,1.11,1.84,13.92,16.11,4.68,6.46,11.92,0
24/05/2015,Man City,Southampton,2,0,H,1,0,H,C Foy,15,13,6,4,8,4,13,8,1,1,0,0,23,7,7,2.19,1.03,17.65,17.65,7.16,4.08,11.68,1,18,6,13,1.46,0.84,13.32,9.97,5.54,4.16,12.43,8
24/05/2015,Newcastle,West Ham,2,0,H,0,0,D,M Atkinson,17,4,4,1,2,3,9,9,2,1,0,0,9,9,19,1.03,1.7,12.16,12.16,5.95,4.86,11.46,10,12,11,14,1.19,1.22,13.0,15.46,6.43,5.65,11.11,13
24/05/2015,Stoke,Liverpool,6,1,H,5,0,H,A Taylor,15,13,9,4,3,9,13,4,4,2,0,0,14,9,14,1.14,1.19,13.14,13.14,5.11,6.05,12.78,9,18,8,11,1.38,1.14,15.59,10.81,5.11,5.3,10.3,2
08/08/2015,Bournemouth,Aston Villa,0,1,A,0,0,D,M Clattenburg,11,7,2,3,6,3,13,13,3,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
08/08/2015,Chelsea,Swansea,2,2,D,2,1,H,M Oliver,11,18,3,10,4,8,15,16,1,3,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
08/08/2015,Everton,Watford,2,2,D,0,1,A,M Jones,10,11,5,5,8,2,7,13,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
08/08/2015,Leicester,Sunderland,4,2,H,3,0,H,L Mason,19,10,8,5,6,3,13,17,2,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
08/08/2015,Man United,Tottenham,1,0,H,1,0,H,J Moss,9,9,1,4,1,2,12,12,2,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
08/08/2015,Norwich,Crystal Palace,1,3,A,0,1,A,S Hooper,17,11,6,7,1,4,14,20,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
09/08/2015,Arsenal,West Ham,0,2,A,0,1,A,M Atkinson,22,8,6,4,5,4,12,9,1,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
09/08/2015,Newcastle,Southampton,2,2,D,1,1,D,C Pawson,9,15,4,5,6,6,9,12,2,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
09/08/2015,Stoke,Liverpool,0,1,A,0,0,D,A Taylor,7,8,1,3,3,5,9,16,2,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
10/08/2015,West Brom,Man City,0,3,A,0,2,A,M Dean,9,19,2,7,6,6,12,9,4,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
14/08/2015,Aston Villa,Man United,0,1,A,0,1,A,M Dean,5,9,1,2,3,5,14,10,2,2,0,0,1,0,0,1.0,0.0,7.0,7.0,3.0,6.0,13.0,16,1,0,0,1.0,0.0,9.0,9.0,1.0,2.0,12.0,4
15/08/2015,Southampton,Everton,0,3,A,0,2,A,M Oliver,17,10,4,4,9,9,11,10,4,2,0,0,0,1,0,2.0,2.0,15.0,15.0,6.0,6.0,12.0,7,0,1,0,2.0,2.0,10.0,11.0,8.0,2.0,7.0,11
15/08/2015,Sunderland,Norwich,1,3,A,0,2,A,K Friend,6,19,2,6,6,6,7,7,1,2,0,0,0,0,1,2.0,4.0,10.0,10.0,3.0,6.0,17.0,17,0,0,1,1.0,3.0,17.0,11.0,1.0,4.0,14.0,0
15/08/2015,Swansea,Newcastle,2,0,H,1,0,H,M Jones,19,4,6,2,4,4,11,8,2,1,0,1,0,1,0,2.0,2.0,18.0,18.0,8.0,4.0,16.0,8,0,1,0,2.0,2.0,9.0,15.0,6.0,6.0,9.0,15
15/08/2015,Tottenham,Stoke,2,2,D,2,0,H,R Madley,13,16,7,7,4,3,15,11,2,2,0,0,0,0,1,0.0,1.0,9.0,9.0,2.0,1.0,12.0,5,0,0,1,0.0,1.0,7.0,8.0,3.0,5.0,9.0,9
15/08/2015,Watford,West Brom,0,0,D,0,0,D,P Tierney,16,6,5,0,2,4,13,10,1,2,0,0,0,1,0,2.0,2.0,11.0,11.0,2.0,8.0,13.0,0,0,0,1,0.0,3.0,9.0,19.0,6.0,6.0,12.0,13
15/08/2015,West Ham,Leicester,1,2,A,0,2,A,A Taylor,10,11,3,6,8,4,11,12,1,3,1,0,1,0,0,2.0,0.0,8.0,8.0,4.0,5.0,9.0,12,1,0,0,4.0,2.0,19.0,10.0,6.0,3.0,13.0,14
16/08/2015,Crystal Palace,Arsenal,1,2,A,1,1,D,L Mason,11,20,4,7,6,6,14,12,1,1,0,0,1,0,0,3.0,1.0,11.0,11.0,4.0,1.0,20.0,10,0,0,1,0.0,2.0,22.0,8.0,5.0,4.0,12.0,3
16/08/2015,Man City,Chelsea,3,0,H,1,0,H,M Atkinson,18,10,8,3,5,1,19,13,4,2,0,0,1,0,0,3.0,0.0,19.0,19.0,6.0,6.0,9.0,2,0,1,0,2.0,2.0,11.0,18.0,4.0,8.0,15.0,1
17/08/2015,Liverpool,Bournemouth,1,0,H,1,0,H,C Pawson,18,13,2,2,6,8,11,18,1,4,0,0,1,0,0,1.0,0.0,8.0,8.0,5.0,3.0,16.0,6,0,0,1,0.0,1.0,11.0,7.0,6.0,3.0,13.0,0
22/08/2015,Crystal Palace,Aston Villa,2,1,H,0,0,D,K Stroud,16,11,6,2,6,4,12,15,3,3,0,0,1,0,1,2.0,1.5,11.0,11.0,5.0,3.5,17.0,10,1,0,1,0.5,0.5,6.0,10.0,3.0,5.5,13.5,16
22/08/2015,Leicester,Tottenham,1,1,D,0,0,D,M Atkinson,13,19,2,6,2,7,7,14,1,4,0,0,2,0,0,3.0,1.5,15.0,15.0,5.0,5.5,12.5,14,0,1,1,1.0,1.5,11.0,12.5,3.0,2.0,13.5,5
22/08/2015,Man United,Newcastle,0,0,D,0,0,D,C Pawson,20,7,8,0,11,5,15,11,2,2,0,0,2,0,0,1.0,0.0,9.0,9.0,3.0,2.5,11.0,4,0,1,1,1.0,2.0,6.5,17.0,5.0,5.0,8.5,15
22/08/2015,Norwich,Stoke,1,1,D,1,1,D,M Dean,21,6,7,1,9,0,16,5,4,1,0,0,1,0,1,2.0,2.0,18.0,18.0,3.5,5.0,10.5,0,0,1,1,1.0,1.5,11.5,10.5,3.0,4.5,10.0,9
22/08/2015,Sunderland,Swansea,1,1,D,0,1,A,N Swarbrick,10,20,2,9,3,4,16,9,4,2,0,0,0,0,2,1.5,3.5,8.0,8.0,4.5,6.0,12.0,17,1,1,0,2.0,1.0,18.5,7.5,6.0,4.0,13.5,8
22/08/2015,West Ham,Bournemouth,3,4,A,0,2,A,J Moss,10,15,4,7,5,4,8,11,0,0,1,0,1,0,1,1.5,1.0,9.0,9.0,6.0,4.5,10.0,12,0,0,2,0.0,1.0,12.0,12.5,7.0,4.5,15.5,0
23/08/2015,Everton,Man City,0,2,A,0,0,D,A Taylor,10,16,1,9,8,7,5,7,0,3,0,0,1,1,0,2.5,1.0,10.0,10.0,8.5,5.5,8.5,11,2,0,0,3.0,0.0,18.5,9.5,5.5,3.5,14.0,2
23/08/2015,Watford,Southampton,0,0,D,0,0,D,A Marriner,13,14,0,5,5,2,10,11,0,2,0,0,0,2,0,1.0,1.0,13.5,13.5,2.0,6.0,13.0,0,0,1,1,1.0,2.5,16.0,9.5,7.5,7.5,11.5,7
23/08/2015,West Brom,Chelsea,2,3,A,1,3,A,M Clattenburg,15,15,6,5,8,7,9,12,2,1,0,1,0,1,1,0.0,1.5,7.5,7.5,5.0,4.0,11.0,13,0,1,1,1.0,2.5,10.5,18.0,2.5,6.5,14.0,1
24/08/2015,Arsenal,Liverpool,0,0,D,0,0,D,M Oliver,19,15,5,8,7,8,2,13,1,4,0,0,1,0,1,1.0,1.5,21.0,21.0,5.5,5.0,12.0,3,2,0,0,1.0,0.0,13.0,10.0,5.5,5.5,13.5,6
29/08/2015,Aston Villa,Sunderland,2,2,D,2,1,H,R Madley,21,7,6,3,5,4,10,14,2,1,0,0,1,0,2,0.67,1.0,7.67,7.67,3.33,5.67,14.0,16,0,1,2,1.33,2.67,8.67,19.33,4.0,5.33,13.33,17
29/08/2015,Bournemouth,Leicester,1,1,D,1,0,H,N Swarbrick,5,4,2,2,4,4,9,19,2,4,0,0,1,0,2,1.33,1.67,13.0,13.0,6.0,4.67,14.0,0,2,1,0,2.33,1.33,14.33,13.0,4.0,6.0,10.67,14
29/08/2015,Chelsea,Crystal Palace,1,2,A,0,0,D,C Pawson,26,13,9,6,7,7,9,15,1,1,0,0,1,1,1,1.67,2.33,12.0,12.0,4.0,7.0,13.33,1,2,0,1,2.0,1.33,12.67,16.0,5.33,3.67,15.33,10
29/08/2015,Liverpool,West Ham,0,3,A,0,2,A,K Friend,13,12,1,5,5,7,17,11,3,1,1,1,2,1,0,0.67,0.0,13.67,13.67,6.33,6.0,13.33,6,1,0,2,2.0,2.0,9.33,16.0,5.67,4.33,9.33,12
29/08/2015,Man City,Watford,2,0,H,0,0,D,M Clattenburg,18,7,5,0,9,3,9,12,1,2,0,0,3,0,0,2.67,0.0,17.67,17.67,6.0,5.0,11.67,2,0,3,0,0.67,0.67,13.33,10.0,3.0,4.67,12.0,0
29/08/2015,Newcastle,Arsenal,0,1,A,0,0,D,A Marriner,1,22,0,9,0,9,15,8,6,1,1,0,0,2,1,0.67,1.33,6.67,6.67,5.0,7.0,9.33,15,1,1,1,0.67,1.0,20.33,11.33,6.0,6.0,8.67,3
29/08/2015,Stoke,West Brom,0,1,A,0,1,A,M Oliver,13,15,5,5,6,5,4,9,1,4,2,0,0,2,1,1.0,1.33,9.67,9.67,2.0,6.0,8.33,9,0,1,2,0.67,2.0,10.0,16.67,6.0,5.0,10.33,13
29/08/2015,Tottenham,Everton,0,0,D,0,0,D,M Jones,20,8,6,3,6,2,20,9,4,1,0,0,0,2,1,1.0,1.33,13.67,13.67,4.33,2.0,13.67,5,1,1,1,1.67,1.33,10.0,14.67,8.33,6.0,7.33,11
30/08/2015,Southampton,Norwich,3,0,H,1,0,H,J Moss,23,6,8,1,6,4,4,12,0,0,0,1,0,2,1,0.67,1.67,15.33,15.33,5.67,6.67,11.33,7,1,1,1,1.67,1.67,19.0,7.67,5.33,3.33,12.33,0
30/08/2015,Swansea,Man United,2,1,H,0,0,D,M Atkinson,9,11,4,4,0,1,6,15,2,2,0,0,1,2,0,1.67,1.0,19.0,19.0,5.33,3.67,12.0,8,2,1,0,0.67,0.0,12.67,7.0,5.67,3.33,12.33,4
12/09/2015,Arsenal,Stoke,2,0,H,1,0,H,J Moss,29,9,12,4,13,1,6,13,1,1,0,0,2,1,1,0.75,0.75,20.75,20.75,6.75,4.5,8.5,3,0,2,2,0.75,1.25,10.5,14.25,3.0,5.75,7.25,9
12/09/2015,Crystal Palace,Man City,0,1,A,0,0,D,M Jones,10,21,2,7,4,4,13,13,2,3,0,0,3,0,1,2.0,1.25,12.75,12.75,5.75,4.5,15.25,10,4,0,0,2.5,0.0,17.75,9.0,6.75,4.5,11.0,2
12/09/2015,Everton,Chelsea,3,1,H,2,1,H,A Marriner,14,15,9,2,7,14,12,12,2,2,0,0,1,2,1,1.25,1.0,9.5,9.5,6.75,6.0,7.75,11,1,1,2,1.5,2.25,15.5,16.0,4.75,7.0,12.25,1
12/09/2015,Man United,Liverpool,3,1,H,0,0,D,M Oliver,9,8,3,4,4,4,6,11,1,2,0,0,2,1,1,0.75,0.5,12.25,12.25,4.5,2.5,13.0,4,2,1,1,0.5,0.75,13.5,12.75,6.0,6.25,14.25,6
12/09/2015,Norwich,Bournemouth,3,1,H,1,0,H,M Atkinson,12,7,4,2,4,4,10,11,2,3,0,0,1,1,2,1.25,2.0,15.75,15.75,5.0,4.0,12.25,0,1,1,2,1.25,1.5,11.0,9.75,5.5,4.5,12.75,0
12/09/2015,Watford,Swansea,1,0,H,0,0,D,R Madley,17,8,6,3,1,3,11,14,1,1,1,0,0,3,1,0.5,1.0,11.75,11.75,3.0,5.75,12.0,0,2,2,0,1.75,1.0,16.5,9.0,4.0,3.0,10.5,8
12/09/2015,West Brom,Southampton,0,0,D,0,0,D,S Attwell,8,14,1,4,4,5,5,5,1,0,0,0,1,1,2,0.75,1.5,11.25,11.25,5.75,5.25,10.0,13,1,2,1,1.25,1.25,17.25,9.5,5.75,6.0,9.5,7
13/09/2015,Leicester,Aston Villa,3,2,H,0,1,A,M Dean,21,11,6,4,4,5,8,13,2,1,0,0,2,2,0,2.0,1.25,11.75,11.75,4.0,5.5,12.75,14,1,1,2,1.0,1.25,11.0,10.75,3.75,5.25,13.0,16
13/09/2015,Sunderland,Tottenham,0,1,A,0,0,D,C Pawson,12,15,2,4,6,8,11,12,2,1,0,0,0,2,2,1.5,2.5,8.25,8.25,4.0,5.25,13.5,17,0,3,1,0.75,1.0,15.25,11.5,4.75,2.0,15.25,5
14/09/2015,West Ham,Newcastle,2,0,H,1,0,H,A Taylor,17,14,3,4,6,7,8,11,0,2,0,0,2,0,2,2.25,1.5,10.0,10.0,6.0,4.5,9.75,12,0,2,2,0.5,1.25,5.25,19.0,3.75,7.5,10.75,15
19/09/2015,Aston Villa,West Brom,0,1,A,0,1,A,M Atkinson,13,11,3,6,2,7,10,11,2,3,0,0,1,1,3,1.2,1.6,11.0,11.0,4.0,5.0,13.0,16,1,2,2,0.6,1.2,10.6,15.4,5.4,5.2,9.0,13
19/09/2015,Bournemouth,Sunderland,2,0,H,2,0,H,K Friend,15,9,5,2,7,3,14,15,2,4,0,1,1,1,3,1.2,1.8,10.2,10.2,5.2,4.4,12.4,0,0,2,3,1.2,2.2,9.0,18.8,4.4,5.8,13.0,17
19/09/2015,Chelsea,Arsenal,2,0,H,0,0,D,M Dean,22,9,7,2,5,5,12,11,3,1,0,2,1,1,3,1.4,2.4,15.4,15.4,6.6,7.0,12.2,1,3,1,1,1.0,0.6,22.4,8.8,8.0,3.8,8.0,3
19/09/2015,Man City,West Ham,1,2,A,1,2,A,R Madley,27,6,8,3,16,3,10,7,1,2,0,0,5,0,0,2.2,0.0,18.4,18.4,6.2,4.4,11.4,2,3,0,2,2.2,1.2,11.4,15.0,6.0,5.0,9.4,12
19/09/2015,Newcastle,Watford,1,2,A,0,2,A,R East,15,13,5,4,5,5,8,12,1,2,0,0,0,2,3,0.4,1.4,7.0,7.0,4.4,7.2,10.8,15,1,3,1,0.6,0.8,12.8,11.2,2.6,5.2,11.8,0
19/09/2015,Stoke,Leicester,2,2,D,2,0,H,A Marriner,11,12,4,5,3,4,7,12,1,4,0,0,0,2,3,0.6,1.4,10.2,10.2,2.6,7.2,8.4,9,3,2,0,2.2,1.4,13.6,11.0,4.0,5.4,11.8,14
19/09/2015,Swansea,Everton,0,0,D,0,0,D,S Attwell,12,17,3,2,2,4,12,11,2,2,0,1,2,2,1,1.4,1.0,14.8,14.8,3.8,2.6,11.2,8,2,2,1,1.6,1.0,10.4,15.8,6.8,7.6,8.6,11
20/09/2015,Liverpool,Norwich,1,1,D,0,0,D,A Taylor,23,7,7,2,6,2,4,13,1,2,0,0,2,1,2,0.6,1.2,12.4,12.4,5.6,5.8,13.6,6,2,1,2,1.6,1.8,15.0,10.6,4.8,4.0,11.8,0
20/09/2015,Southampton,Man United,2,3,A,1,1,D,M Clattenburg,15,10,8,3,5,5,6,13,2,0,0,0,1,3,1,1.0,1.0,16.6,16.6,5.6,5.6,8.6,7,3,1,1,1.2,0.6,11.6,7.6,4.4,2.8,11.6,4
20/09/2015,Tottenham,Crystal Palace,1,0,H,0,0,D,M Oliver,22,12,6,4,6,5,9,11,1,2,0,0,1,3,1,0.8,0.8,15.2,15.2,5.4,2.8,14.6,5,3,0,2,1.6,1.2,12.2,19.0,5.4,4.4,14.8,10
26/09/2015,Leicester,Arsenal,2,5,A,1,2,A,C Pawson,16,26,7,12,6,5,9,12,1,1,0,0,3,3,0,2.17,1.5,13.33,13.33,4.0,5.0,11.83,14,3,1,2,0.83,0.83,20.17,11.0,7.5,4.0,8.5,3
26/09/2015,Liverpool,Aston Villa,3,2,H,1,0,H,J Moss,21,10,12,4,11,1,8,13,0,0,0,0,2,2,2,0.67,1.17,14.17,14.17,5.67,5.17,12.0,6,1,1,4,1.0,1.5,11.33,12.5,3.67,5.33,12.5,16
26/09/2015,Man United,Sunderland,3,0,H,1,0,H,M Jones,12,9,7,4,5,2,12,17,0,3,0,0,4,1,1,1.5,0.83,11.33,11.33,4.5,3.17,11.83,4,0,2,4,1.0,2.17,9.0,18.17,4.17,6.0,13.33,17
26/09/2015,Newcastle,Chelsea,2,2,D,1,0,H,M Atkinson,11,16,5,4,4,6,12,15,1,2,0,0,0,2,4,0.5,1.5,8.33,8.33,4.5,6.83,10.33,15,2,1,3,1.5,2.0,16.5,14.5,6.33,6.67,12.17,1
26/09/2015,Southampton,Swansea,3,1,H,1,0,H,R East,18,11,7,4,4,3,18,14,3,1,0,0,1,3,2,1.17,1.33,16.33,16.33,5.5,5.5,8.17,7,2,3,1,1.17,0.83,14.33,11.67,3.5,2.83,11.33,8
26/09/2015,Stoke,Bournemouth,2,1,H,1,0,H,L Mason,8,11,5,6,3,7,13,11,1,0,0,0,0,3,3,0.83,1.5,10.33,10.33,2.67,6.67,8.17,9,2,1,3,1.33,1.5,11.0,10.0,5.5,4.17,12.67,0
26/09/2015,Tottenham,Man City,4,1,H,1,1,D,M Clattenburg,15,22,8,8,5,9,17,6,5,1,0,0,2,3,1,0.83,0.67,16.33,16.33,5.5,3.17,13.67,5,5,0,1,2.0,0.33,19.83,8.67,7.83,4.17,11.17,2
26/09/2015,West Ham,Norwich,2,2,D,1,1,D,M Dean,19,16,7,7,7,5,7,17,0,0,0,0,4,0,2,2.17,1.17,10.5,10.5,5.5,6.83,9.0,12,2,2,2,1.5,1.67,13.67,12.67,4.33,4.33,12.0,0
27/09/2015,Watford,Crystal Palace,0,1,A,0,0,D,A Taylor,15,16,2,3,6,4,17,22,4,4,0,0,2,3,1,0.83,0.83,12.83,12.83,3.0,5.17,11.83,0,3,0,3,1.33,1.17,12.17,19.5,5.33,4.67,14.17,10
28/09/2015,West Brom,Everton,2,3,A,1,0,H,R Madley,9,12,4,4,6,4,9,8,0,3,0,0,2,2,2,0.67,1.0,10.67,10.67,5.67,4.67,9.33,13,2,3,1,1.33,0.83,11.5,15.17,6.33,6.67,9.0,11
03/10/2015,Aston Villa,Stoke,0,1,A,0,0,D,M Jones,13,12,2,5,9,5,12,12,1,0,0,0,1,1,5,1.14,1.71,11.14,11.14,3.29,6.14,12.57,16,1,3,3,1.0,1.43,10.0,15.57,2.71,6.71,8.86,9
03/10/2015,Bournemouth,Watford,1,1,D,1,1,D,M Oliver,12,11,6,2,5,3,8,13,1,1,0,0,2,1,4,1.29,1.57,11.0,11.0,5.71,4.0,12.43,0,2,3,2,0.71,0.86,13.14,12.43,3.43,5.0,12.57,0
03/10/2015,Chelsea,Southampton,1,3,A,1,1,D,R Madley,10,13,3,5,4,6,14,14,2,5,0,0,2,2,3,1.57,2.0,16.43,16.43,6.29,6.29,12.57,1,2,3,2,1.43,1.29,16.57,9.57,5.29,5.14,9.57,7
03/10/2015,Crystal Palace,West Brom,2,0,H,0,0,D,J Moss,21,7,8,2,8,3,14,13,3,3,0,0,4,0,3,1.29,1.0,12.71,12.71,5.14,4.86,15.29,10,2,2,3,0.86,1.29,10.43,14.57,5.71,4.57,9.29,13
03/10/2015,Man City,Newcastle,6,1,H,1,1,D,K Friend,23,6,11,4,6,3,13,8,3,1,0,0,5,0,2,1.86,0.86,20.14,20.14,8.0,4.29,10.43,2,0,3,4,0.71,1.57,8.71,17.43,4.43,6.71,10.57,15
03/10/2015,Norwich,Leicester,1,2,A,0,1,A,M Clattenburg,17,16,2,5,16,8,4,4,0,1,0,0,2,3,2,1.57,1.71,14.0,14.0,4.43,4.71,12.71,0,3,3,1,2.14,2.0,13.71,13.14,4.29,5.0,11.43,14
03/10/2015,Sunderland,West Ham,2,2,D,2,1,H,N Swarbrick,12,20,3,6,1,8,14,11,2,4,1,0,0,2,5,0.86,2.29,9.0,9.0,3.86,5.86,13.86,17,4,1,2,2.14,1.29,11.71,16.86,5.71,6.57,8.71,12
04/10/2015,Arsenal,Man United,3,0,H,3,0,H,A Taylor,12,9,5,5,3,6,8,17,1,3,0,0,4,1,2,1.43,1.0,21.0,21.0,7.14,4.29,9.0,3,5,1,1,1.71,0.71,11.43,8.86,4.57,3.0,11.86,4
04/10/2015,Everton,Liverpool,1,1,D,1,1,D,M Atkinson,14,13,4,4,5,11,10,19,3,3,0,0,3,3,1,1.57,1.0,11.57,11.57,6.0,6.57,8.86,11,3,2,2,1.0,1.29,15.14,11.0,6.43,4.57,11.43,6
04/10/2015,Swansea,Tottenham,2,2,D,2,1,H,M Dean,11,19,2,11,5,6,8,19,1,4,0,0,2,3,2,1.14,1.14,13.86,13.86,3.43,3.0,11.71,8,3,3,1,1.29,0.71,16.14,13.14,5.43,4.0,14.14,5
17/10/2015,Chelsea,Aston Villa,2,0,H,1,0,H,R East,9,8,3,1,4,4,22,17,1,3,0,0,2,2,4,1.5,2.12,15.62,15.62,6.0,6.25,12.75,1,1,1,6,1.0,1.62,11.38,13.5,4.0,6.0,12.5,16
17/10/2015,Crystal Palace,West Ham,1,3,A,1,1,D,M Clattenburg,6,24,1,4,1,9,9,11,1,3,1,0,5,0,3,1.38,0.88,13.75,13.75,5.5,4.62,15.12,10,4,2,2,2.12,1.38,12.75,16.25,6.0,5.88,9.0,12
17/10/2015,Everton,Man United,0,3,A,0,2,A,J Moss,12,10,3,7,5,3,12,14,2,2,0,0,3,4,1,1.5,1.0,11.88,11.88,5.88,7.12,9.0,11,5,1,2,1.5,1.0,11.12,9.25,4.75,3.0,12.5,4
17/10/2015,Man City,Bournemouth,5,1,H,4,1,H,M Dean,15,5,11,1,1,7,11,5,2,1,0,0,6,0,2,2.38,0.88,20.5,20.5,7.75,4.12,10.75,2,2,2,4,1.25,1.5,11.12,9.88,5.62,3.88,11.88,0
17/10/2015,Southampton,Leicester,2,2,D,2,0,H,P Tierney,14,26,6,7,6,7,16,10,2,0,0,0,3,3,2,1.62,1.25,16.12,16.12,5.38,5.0,10.12,7,4,3,1,2.12,1.88,14.0,13.62,4.75,6.38,10.5,14
17/10/2015,Tottenham,Liverpool,0,0,D,0,0,D,C Pawson,13,12,4,3,8,6,15,11,1,2,0,0,3,4,1,1.38,0.88,16.5,16.5,5.5,4.12,14.75,5,3,3,2,1.0,1.25,14.88,11.38,7.0,4.62,12.38,6
